F,H,X_1,X_2,X_3
19MAY2022:00:00:00,19,0.57,30,s/d
05APR2019:00:00:00,24,0.68,37,23
26AUG2017:00:00:00,24,0.63,14,15
09AUG2010:00:00:00,13,s/d,72,
22APR2011:00:00:00,16,s/d,s/d,s/d
03OCT2015:00:00:00,7,0.21,14,13
31OCT2013:00:00:00,12,0.33,20,23
04JAN2020:00:00:00,19,0.25,8,14
27FEB2023:00:00:00,7,0.27,14,25
19AUG2022:00:00:00,20,0.58,s/d,51
15JUL2022:00:00:00,3,1.58,s/d,34
03OCT2018:00:00:00,9,0.42,31,17
15NOV2009:00:00:00,2,0.5,17,
08MAR2013:00:00:00,16,0.56,25,64
17AUG2015:00:00:00,20,0.71,25,18
25DEC2020:00:00:00,18,0.22,3,22
28MAY2013:00:00:00,10,0.49,20,18
01AUG2022:00:00:00,12,0.99,15,s/d
13JAN2017:00:00:00,22,0.46,s/d,31
15OCT2013:00:00:00,18,0.79,32,49
27JAN2010:00:00:00,18,0.44,19,
30APR2012:00:00:00,19,s/d,19,26
23DEC2019:00:00:00,2,0.43,13,26
02DEC2012:00:00:00,1,1.1,31,29
08MAR2015:00:00:00,11,0.26,7,21
16MAR2022:00:00:00,17,s/d,s/d,29
16OCT2011:00:00:00,6,0.85,22,50
03AUG2013:00:00:00,7,0.6,s/d,18
10JUN2016:00:00:00,11,0.46,18,33
03MAY2010:00:00:00,6,s/d,28,
29APR2014:00:00:00,22,0.78,s/d,32
26OCT2010:00:00:00,20,s/d,s/d,
06JUN2012:00:00:00,11,0.33,14,35
27OCT2009:00:00:00,18,0.43,26,
25APR2012:00:00:00,17,s/d,s/d,46
11JAN2010:00:00:00,16,s/d,s/d,
03JUN2012:00:00:00,2,0.38,9,42
13MAR2023:00:00:00,21,0.52,29,22
31MAR2013:00:00:00,10,0.46,17,21
16NOV2015:00:00:00,1,s/d,s/d,s/d
15NOV2020:00:00:00,11,0.15,6,30
10APR2010:00:00:00,24,s/d,22,
05AUG2021:00:00:00,7,s/d,2,s/d
29JUL2018:00:00:00,8,0.36,6,9
03JAN2013:00:00:00,14,0.32,7,25
12DEC2017:00:00:00,9,0.3,12,24
05DEC2014:00:00:00,11,0.61,11,20
16JUL2014:00:00:00,24,0.6,24,24
28OCT2020:00:00:00,8,0.44,24,14
05JAN2010:00:00:00,12,s/d,s/d,
27FEB2014:00:00:00,23,0.45,15,27
18MAR2010:00:00:00,10,s/d,s/d,
02JUL2022:00:00:00,7,0.63,s/d,23
14AUG2011:00:00:00,6,0.75,29,56
26AUG2014:00:00:00,20,0.54,24,11
25JAN2014:00:00:00,11,0.15,9,20
01JUN2022:00:00:00,2,1.41,29,41
30DEC2012:00:00:00,19,0.33,6,27
07FEB2023:00:00:00,6,0.31,10,28
31MAR2015:00:00:00,8,0.21,13,56
15OCT2012:00:00:00,7,0.38,18,26
16NOV2011:00:00:00,8,s/d,s/d,s/d
22OCT2021:00:00:00,18,s/d,18,s/d
26SEP2015:00:00:00,10,0.29,17,17
26SEP2010:00:00:00,19,s/d,18,
16JUN2014:00:00:00,10,0.73,21,28
11MAY2018:00:00:00,12,0.52,17,9
05MAR2023:00:00:00,6,s/d,s/d,25
25OCT2018:00:00:00,6,0.41,s/d,17
15NOV2018:00:00:00,3,0.62,14,22
30MAY2021:00:00:00,21,0.77,63,24
14AUG2011:00:00:00,22,0.51,27,52
29NOV2019:00:00:00,2,0.57,s/d,26
05SEP2020:00:00:00,14,0.53,12,23
27SEP2017:00:00:00,23,0.43,18,20
23JUL2015:00:00:00,9,0.85,41,28
20JUL2021:00:00:00,22,s/d,37,32
29NOV2010:00:00:00,7,s/d,21,
06AUG2020:00:00:00,1,0.78,9,48
02APR2012:00:00:00,18,0.4,15,43
27MAR2019:00:00:00,13,0.64,11,23
30OCT2013:00:00:00,11,0.31,14,24
10SEP2015:00:00:00,8,0.33,20,20
21JUL2016:00:00:00,2,0.53,16,23
30NOV2015:00:00:00,9,0.44,23,18
29MAY2014:00:00:00,19,s/d,23,17
12JAN2015:00:00:00,11,0.96,20,51
13OCT2009:00:00:00,18,0.46,45,
29NOV2009:00:00:00,5,0.88,10,
13JAN2012:00:00:00,9,0.33,19,31
20MAY2010:00:00:00,12,s/d,s/d,
10OCT2015:00:00:00,22,0.35,15,20
10NOV2017:00:00:00,23,0.48,25,s/d
17NOV2019:00:00:00,20,0.5,s/d,19
30APR2017:00:00:00,18,0.87,29,24
04APR2019:00:00:00,16,0.71,21,28
02APR2015:00:00:00,22,0.54,28,47
26MAY2012:00:00:00,12,0.46,12,19
02AUG2020:00:00:00,15,0.48,11,19
04JUN2022:00:00:00,17,0.42,s/d,14
20FEB2011:00:00:00,11,s/d,s/d,s/d
07JUL2017:00:00:00,7,0.29,20,22
21JUL2011:00:00:00,5,0.69,22,28
12APR2010:00:00:00,17,s/d,30,
16NOV2010:00:00:00,6,s/d,21,
21NOV2016:00:00:00,7,0.41,3,30
13JUN2011:00:00:00,7,s/d,26,149
04MAR2011:00:00:00,24,s/d,1,s/d
23DEC2020:00:00:00,22,0.34,18,18
17NOV2021:00:00:00,12,s/d,s/d,s/d
24JAN2013:00:00:00,22,s/d,s/d,s/d
31OCT2013:00:00:00,3,0.36,10,21
07JUN2015:00:00:00,8,0.78,23,39
07APR2014:00:00:00,7,0.63,10,20
27DEC2020:00:00:00,19,0.22,9,32
17MAR2017:00:00:00,11,s/d,s/d,s/d
21MAR2015:00:00:00,5,0.14,4,86
04MAY2015:00:00:00,8,0.46,22,62
05DEC2015:00:00:00,24,0.29,s/d,22
02SEP2017:00:00:00,4,0.9,19,25
03FEB2012:00:00:00,18,0.61,19,30
09JAN2022:00:00:00,8,s/d,3,18
25AUG2022:00:00:00,15,0.96,s/d,39
28DEC2015:00:00:00,5,0.36,7,22
19MAY2012:00:00:00,13,0.83,20,35
01APR2015:00:00:00,14,0.53,21,30
26JAN2010:00:00:00,22,s/d,21,
30DEC2021:00:00:00,12,s/d,27,28
15MAR2015:00:00:00,22,0.3,13,31
08JUN2020:00:00:00,11,0.51,17,16
08MAY2010:00:00:00,21,s/d,49,
11SEP2011:00:00:00,5,0.68,20,67
13JUL2013:00:00:00,17,0.76,14,35
16MAY2021:00:00:00,22,1.11,41,26
08OCT2015:00:00:00,21,0.3,18,17
28DEC2021:00:00:00,19,s/d,41,24
09OCT2009:00:00:00,10,0.28,s/d,
07JUL2012:00:00:00,14,0.78,20,50
03DEC2017:00:00:00,19,0.6,9,24
26NOV2018:00:00:00,8,0.45,21,19
11NOV2018:00:00:00,4,0.58,13,12
20OCT2012:00:00:00,23,1.28,54,52
25MAY2013:00:00:00,11,0.38,10,27
03DEC2022:00:00:00,23,0.23,21,15
19JAN2010:00:00:00,24,s/d,s/d,
22NOV2018:00:00:00,20,0.53,10,31
20APR2012:00:00:00,68,,,
28DEC2013:00:00:00,21,0.44,37,42
24OCT2012:00:00:00,20,0.49,22,23
07OCT2009:00:00:00,11,0.45,31,
19SEP2022:00:00:00,17,0.55,s/d,29
08FEB2022:00:00:00,20,s/d,21,21
12FEB2021:00:00:00,6,0.38,s/d,16
19JUL2016:00:00:00,24,s/d,25,26
16JAN2015:00:00:00,8,0.76,8,30
12NOV2017:00:00:00,22,0.46,30,32
24APR2011:00:00:00,13,s/d,s/d,s/d
30DEC2017:00:00:00,8,0.39,17,28
25OCT2010:00:00:00,3,s/d,20,
27FEB2019:00:00:00,14,0.67,18,28
25APR2020:00:00:00,12,0.35,11,23
22JUL2022:00:00:00,11,0.55,28,35
31OCT2022:00:00:00,0,,,
28APR2018:00:00:00,9,0.36,22,32
25MAY2017:00:00:00,8,0.77,10,31
05OCT2016:00:00:00,21,0.85,20,17
20NOV2022:00:00:00,4,1.4,s/d,33
23APR2016:00:00:00,24,1.35,15,26
19NOV2017:00:00:00,15,0.26,8,48
23FEB2018:00:00:00,6,0.28,19,27
07SEP2011:00:00:00,15,s/d,s/d,41
08SEP2017:00:00:00,18,0.48,21,15
09OCT2021:00:00:00,20,s/d,13,s/d
23DEC2012:00:00:00,21,0.48,19,23
14JAN2017:00:00:00,20,0.29,s/d,24
31OCT2019:00:00:00,7,0.62,25,16
29DEC2015:00:00:00,13,0.43,22,18
02SEP2010:00:00:00,19,s/d,28,
21JUN2017:00:00:00,1,0.64,10,28
25JUL2015:00:00:00,22,0.69,22,20
18AUG2018:00:00:00,17,0.64,9,35
02SEP2018:00:00:00,4,0.53,14,18
04OCT2012:00:00:00,2,0.79,29,19
28JUL2013:00:00:00,7,4.98,s/d,76
12APR2012:00:00:00,24,0.79,18,46
08NOV2015:00:00:00,18,s/d,12,16
18JAN2016:00:00:00,5,0.58,4,34
29SEP2016:00:00:00,11,0.23,12,35
04MAR2021:00:00:00,6,0.43,s/d,14
30DEC2012:00:00:00,22,0.4,17,28
23OCT2017:00:00:00,8,0.36,14,14
16OCT2015:00:00:00,6,0.2,9,17
16OCT2014:00:00:00,23,0.56,26,26
09MAY2012:00:00:00,12,0.85,33,37
21FEB2014:00:00:00,8,1.04,26,40
15MAR2021:00:00:00,15,0.36,s/d,19
19SEP2015:00:00:00,19,0.3,23,17
29MAR2018:00:00:00,15,0.52,13,20
08MAY2010:00:00:00,2,s/d,50,
10APR2022:00:00:00,2,0.59,s/d,21
10JAN2017:00:00:00,19,0.65,s/d,24
14AUG2018:00:00:00,22,0.52,25,16
27JUN2014:00:00:00,20,1.03,35,60
20OCT2018:00:00:00,20,0.42,s/d,15
01MAY2019:00:00:00,20,0.57,s/d,23
22JAN2011:00:00:00,22,s/d,s/d,26
25JAN2020:00:00:00,2,0.59,20,24
17APR2021:00:00:00,16,0.39,17,24
30SEP2015:00:00:00,10,0.45,21,21
10DEC2016:00:00:00,15,s/d,s/d,s/d
06JAN2011:00:00:00,8,s/d,s/d,s/d
30OCT2020:00:00:00,12,0.45,16,22
07OCT2017:00:00:00,23,0.46,15,23
11SEP2011:00:00:00,2,0.73,21,68
10AUG2017:00:00:00,20,0.63,25,16
06OCT2019:00:00:00,20,0.31,18,17
21NOV2021:00:00:00,23,s/d,s/d,s/d
20AUG2011:00:00:00,6,0.5,16,20
07JUL2010:00:00:00,10,s/d,s/d,
26DEC2022:00:00:00,16,0.34,18,25
04NOV2009:00:00:00,1,0.69,20,
03SEP2016:00:00:00,19,0.7,16,21
25JAN2016:00:00:00,5,0.24,6,31
30JAN2015:00:00:00,8,s/d,12,21
23JUL2010:00:00:00,21,s/d,43,
08JUN2010:00:00:00,7,s/d,34,
26OCT2009:00:00:00,7,0.23,30,
29JUN2021:00:00:00,7,s/d,13,12
03AUG2016:00:00:00,2,s/d,19,33
15JAN2021:00:00:00,17,0.5,26,24
29JAN2010:00:00:00,23,0.43,33,
15DEC2022:00:00:00,19,0.32,16,29
31OCT2020:00:00:00,18,0.41,12,17
23MAY2013:00:00:00,21,1.19,27,33
11MAR2021:00:00:00,3,0.63,s/d,36
16AUG2012:00:00:00,10,0.45,27,s/d
06SEP2013:00:00:00,13,1.08,s/d,30
24JUN2012:00:00:00,24,0.43,16,31
07MAY2022:00:00:00,6,1.04,14,34
19DEC2009:00:00:00,21,1.06,23,
10JUL2014:00:00:00,10,0.44,22,26
26MAR2013:00:00:00,16,0.56,40,23
23APR2017:00:00:00,22,s/d,25,s/d
28JAN2010:00:00:00,15,0.69,14,
27MAR2021:00:00:00,18,0.47,s/d,15
23APR2017:00:00:00,8,s/d,25,s/d
16AUG2020:00:00:00,23,0.59,19,66
25FEB2015:00:00:00,9,0.29,16,21
25JUL2014:00:00:00,20,0.45,30,30
05MAY2018:00:00:00,8,0.27,16,10
25DEC2016:00:00:00,22,0.86,s/d,s/d
26JUN2017:00:00:00,22,0.74,19,21
05MAY2018:00:00:00,11,0.34,17,10
05FEB2015:00:00:00,18,s/d,13,25
03DEC2014:00:00:00,3,0.86,23,33
19FEB2023:00:00:00,20,0.23,19,18
24MAR2022:00:00:00,11,0.38,s/d,12
27APR2016:00:00:00,18,0.5,19,18
21DEC2019:00:00:00,13,0.2,9,19
25APR2022:00:00:00,14,0.69,16,13
19OCT2009:00:00:00,19,0.68,35,
31JUL2013:00:00:00,16,1.4,s/d,38
14DEC2021:00:00:00,16,s/d,s/d,s/d
31DEC2010:00:00:00,17,0,0,0
20JUN2011:00:00:00,11,s/d,10,28
01JUN2021:00:00:00,14,0.53,46,42
12SEP2015:00:00:00,10,0.38,21,22
18OCT2010:00:00:00,11,s/d,s/d,
21MAY2011:00:00:00,14,s/d,20,40
19FEB2015:00:00:00,12,0.35,12,24
25MAR2023:00:00:00,24,0.74,13,15
25NOV2020:00:00:00,4,0.41,8,38
11NOV2022:00:00:00,14,0.41,s/d,23
10NOV2014:00:00:00,22,1.04,23,33
13FEB2012:00:00:00,22,0.38,18,29
05JUN2022:00:00:00,19,0.92,s/d,33
02JUL2021:00:00:00,21,s/d,38,s/d
09NOV2012:00:00:00,1,0.65,12,26
11JAN2017:00:00:00,23,0.65,s/d,23
14AUG2016:00:00:00,11,s/d,20,50
26DEC2018:00:00:00,14,0.4,15,14
24MAR2020:00:00:00,10,0.31,4,9
05DEC2009:00:00:00,5,0.49,11,
27FEB2014:00:00:00,8,0.28,17,28
13AUG2012:00:00:00,20,0.66,32,s/d
13OCT2010:00:00:00,22,s/d,39,
17APR2011:00:00:00,22,s/d,34,17
23SEP2011:00:00:00,22,0.53,26,33
21OCT2019:00:00:00,24,0.61,33,19
22JAN2021:00:00:00,4,0.29,10,20
03JUL2016:00:00:00,18,0.65,13,17
27JUN2021:00:00:00,11,s/d,6,10
28MAR2011:00:00:00,1,s/d,s/d,s/d
11JUL2013:00:00:00,13,1.56,23,26
07NOV2022:00:00:00,3,0.49,s/d,15
25MAR2021:00:00:00,24,0.74,s/d,8
29MAR2013:00:00:00,7,0.5,10,19
17OCT2013:00:00:00,5,0.46,17,28
23NOV2018:00:00:00,1,0.38,6,29
29APR2020:00:00:00,9,0.26,12,9
13JAN2014:00:00:00,21,0.33,18,24
31MAR2019:00:00:00,22,0.48,29,21
06MAR2023:00:00:00,18,0.87,22,20
19OCT2014:00:00:00,21,0.18,18,23
29AUG2010:00:00:00,11,s/d,10,
10APR2020:00:00:00,9,0.58,16,17
09APR2020:00:00:00,2,0.46,22,17
11JUN2014:00:00:00,2,0.48,10,21
06JUN2017:00:00:00,21,0.91,32,51
04JAN2012:00:00:00,14,0.39,13,31
08MAR2021:00:00:00,5,0.72,s/d,26
19SEP2019:00:00:00,21,0.49,27,s/d
03SEP2011:00:00:00,23,s/d,s/d,29
10NOV2018:00:00:00,1,0.82,23,33
22DEC2010:00:00:00,22,s/d,45,
17FEB2013:00:00:00,11,s/d,s/d,s/d
14MAR2019:00:00:00,10,0.36,15,21
05SEP2012:00:00:00,12,0.45,19,s/d
28JAN2011:00:00:00,14,s/d,s/d,s/d
27JUL2013:00:00:00,5,0.48,s/d,21
29JUN2020:00:00:00,22,0.29,12,10
22DEC2014:00:00:00,12,s/d,s/d,s/d
26SEP2021:00:00:00,10,s/d,7,s/d
04FEB2016:00:00:00,12,0.25,13,19
02JUN2021:00:00:00,1,0.77,37,42
17JUN2020:00:00:00,13,0.58,13,10
16JAN2018:00:00:00,7,0.04,12,s/d
30JUN2012:00:00:00,22,0.43,18,29
16FEB2020:00:00:00,8,0.5,14,17
06NOV2014:00:00:00,23,0.61,24,16
22JUN2013:00:00:00,15,0.48,14,44
01DEC2021:00:00:00,7,s/d,s/d,s/d
23NOV2016:00:00:00,4,s/d,s/d,s/d
03MAY2013:00:00:00,19,0.56,16,12
27MAR2020:00:00:00,24,0.36,15,12
12DEC2009:00:00:00,3,0.74,13,
05JAN2011:00:00:00,10,s/d,s/d,37
21AUG2011:00:00:00,11,0.6,18,24
13FEB2013:00:00:00,22,s/d,s/d,s/d
08AUG2018:00:00:00,11,0.58,13,22
22AUG2016:00:00:00,5,0.36,12,19
17OCT2017:00:00:00,3,0.59,6,15
29AUG2018:00:00:00,21,0.96,32,38
19FEB2012:00:00:00,16,0.48,10,20
13SEP2012:00:00:00,9,0.8,33,44
28JAN2013:00:00:00,21,s/d,s/d,s/d
21DEC2014:00:00:00,1,s/d,s/d,s/d
15AUG2019:00:00:00,9,0.37,27,13
26APR2018:00:00:00,7,0.38,14,24
02JUL2014:00:00:00,19,0.61,20,19
25APR2022:00:00:00,6,0.34,7,13
22OCT2020:00:00:00,23,0.59,19,9
16MAR2014:00:00:00,16,0.4,12,24
27AUG2016:00:00:00,18,0.25,14,s/d
16DEC2013:00:00:00,3,0.75,47,33
02JAN2019:00:00:00,19,0.54,26,12
27SEP2012:00:00:00,11,0.38,8,31
01MAY2012:00:00:00,5,s/d,13,22
07DEC2021:00:00:00,14,s/d,s/d,s/d
15MAY2011:00:00:00,18,s/d,19,30
19OCT2016:00:00:00,21,0.4,12,10
14JUL2012:00:00:00,16,s/d,s/d,s/d
18JAN2022:00:00:00,17,s/d,11,25
11APR2014:00:00:00,5,0.45,15,27
05JUN2018:00:00:00,1,0.75,20,18
01AUG2016:00:00:00,16,0.39,19,16
03JAN2020:00:00:00,7,0.23,1,12
05JAN2021:00:00:00,17,0.43,10,20
23JUN2019:00:00:00,16,1.25,s/d,33
21JUN2022:00:00:00,8,0.56,s/d,s/d
10JUN2020:00:00:00,21,0.79,31,21
29NOV2010:00:00:00,8,s/d,17,
29NOV2014:00:00:00,23,0.74,16,32
21APR2015:00:00:00,22,0.64,31,44
05MAR2020:00:00:00,3,0.23,13,21
10JUL2011:00:00:00,9,1.54,55,68
16SEP2014:00:00:00,14,0.74,14,31
20AUG2019:00:00:00,6,0.33,27,19
08JUN2020:00:00:00,6,0.51,11,14
29DEC2013:00:00:00,17,0.46,13,50
04SEP2015:00:00:00,15,0.65,s/d,47
24SEP2019:00:00:00,12,0.63,29,s/d
30OCT2013:00:00:00,9,0.29,14,24
20FEB2013:00:00:00,22,0.46,17,26
10JAN2018:00:00:00,5,0.08,13,s/d
02APR2012:00:00:00,6,0.69,18,31
14JUL2011:00:00:00,5,0.45,25,81
15OCT2020:00:00:00,8,0.21,17,42
10NOV2021:00:00:00,9,s/d,s/d,s/d
13APR2015:00:00:00,20,0.82,30,s/d
16APR2017:00:00:00,19,0.56,11,s/d
09APR2014:00:00:00,19,0.46,24,23
15JUL2018:00:00:00,15,0.5,9,45
08FEB2020:00:00:00,17,0.43,18,15
29FEB2020:00:00:00,3,0.52,8,26
15JUN2010:00:00:00,23,s/d,45,
11JUN2017:00:00:00,8,1.04,19,43
02DEC2021:00:00:00,24,s/d,s/d,s/d
20NOV2010:00:00:00,1,s/d,48,
08JAN2023:00:00:00,2,0.38,14,28
20DEC2012:00:00:00,24,0.69,20,26
06APR2015:00:00:00,11,0.24,21,32
27JAN2020:00:00:00,16,0.29,8,36
26JAN2021:00:00:00,16,0.56,10,22
30MAY2012:00:00:00,5,0.25,5,37
07OCT2011:00:00:00,4,0.5,3,23
11NOV2015:00:00:00,3,s/d,7,s/d
10FEB2011:00:00:00,2,s/d,s/d,s/d
12MAR2013:00:00:00,16,0.39,38,44
09NOV2010:00:00:00,21,s/d,31,
16SEP2012:00:00:00,5,0.46,13,41
21JUL2010:00:00:00,13,s/d,s/d,
26JUL2011:00:00:00,24,1.53,40,272
26MAY2022:00:00:00,15,0.54,14,16
11JUL2015:00:00:00,5,0.33,16,38
15NOV2014:00:00:00,20,0.56,24,40
07JAN2017:00:00:00,13,0.6,s/d,s/d
31AUG2014:00:00:00,18,0.66,15,36
06MAR2011:00:00:00,14,s/d,13,s/d
20AUG2022:00:00:00,12,0.38,s/d,50
15AUG2017:00:00:00,7,0.62,27,22
21DEC2019:00:00:00,8,0.15,7,22
17JUL2012:00:00:00,24,1.54,35,63
26JUL2011:00:00:00,20,0.93,36,204
11JUL2018:00:00:00,24,0.82,17,15
17JUN2012:00:00:00,22,0.58,24,20
27AUG2021:00:00:00,22,s/d,27,s/d
23SEP2018:00:00:00,3,0.33,15,23
18JAN2021:00:00:00,9,0.36,20,22
15MAR2017:00:00:00,16,s/d,s/d,s/d
15SEP2010:00:00:00,17,s/d,42,
24JAN2020:00:00:00,20,0.51,26,22
16NOV2021:00:00:00,4,s/d,s/d,s/d
14SEP2016:00:00:00,21,0.59,22,21
09OCT2015:00:00:00,19,0.35,15,24
08MAY2019:00:00:00,15,0.44,17,20
06DEC2012:00:00:00,15,0.62,s/d,59
13AUG2012:00:00:00,12,1.55,33,s/d
14JUL2011:00:00:00,1,0.75,s/d,88
31MAR2019:00:00:00,24,0.5,17,21
09MAR2014:00:00:00,21,0.51,23,25
04FEB2019:00:00:00,18,0.29,12,18
30JUL2015:00:00:00,24,0.68,15,19
02SEP2014:00:00:00,12,0.58,21,16
04MAY2019:00:00:00,11,0.34,12,24
24FEB2015:00:00:00,24,0.44,16,19
12DEC2020:00:00:00,5,0.6,33,44
29JUL2022:00:00:00,18,0.65,23,19
15APR2013:00:00:00,23,0.65,22,30
22NOV2022:00:00:00,14,s/d,s/d,s/d
17FEB2015:00:00:00,19,0.37,9,21
02NOV2022:00:00:00,23,0.64,s/d,26
24JAN2015:00:00:00,3,s/d,8,26
24AUG2013:00:00:00,6,0.73,s/d,33
13MAY2013:00:00:00,11,1.1,34,27
05JAN2011:00:00:00,1,s/d,15,33
30SEP2020:00:00:00,8,0.32,22,12
23AUG2013:00:00:00,12,0.35,s/d,28
29JUN2018:00:00:00,13,1.13,s/d,35
09MAY2019:00:00:00,20,0.52,19,14
16JUN2011:00:00:00,16,s/d,34,55
21MAR2017:00:00:00,7,s/d,s/d,s/d
17OCT2014:00:00:00,9,0.43,15,39
01FEB2021:00:00:00,6,0.35,s/d,14
08SEP2020:00:00:00,23,0.64,25,13
06JAN2011:00:00:00,15,s/d,16,s/d
28JUN2020:00:00:00,13,0.76,24,27
28MAY2018:00:00:00,12,0.59,19,29
10OCT2021:00:00:00,23,s/d,11,s/d
05AUG2019:00:00:00,12,0.49,15,13
18APR2015:00:00:00,14,0.24,12,17
26NOV2022:00:00:00,18,0.37,s/d,24
06JUL2010:00:00:00,5,s/d,12,
29JUN2019:00:00:00,7,0.42,s/d,27
03FEB2020:00:00:00,4,0.55,27,17
03JUL2016:00:00:00,5,0.54,17,17
29NOV2009:00:00:00,23,1.06,25,
07DEC2015:00:00:00,23,0.38,s/d,18
12JUN2013:00:00:00,16,1,27,33
24JUL2014:00:00:00,11,0.65,31,21
09FEB2021:00:00:00,24,0.38,s/d,15
27MAY2012:00:00:00,22,0.64,17,20
17NOV2017:00:00:00,1,0.44,16,8
22SEP2018:00:00:00,11,0.32,10,46
25OCT2020:00:00:00,7,0.36,11,17
08APR2012:00:00:00,17,s/d,s/d,s/d
18OCT2020:00:00:00,19,0.6,17,18
08MAR2014:00:00:00,23,0.44,17,19
03OCT2010:00:00:00,5,s/d,30,
01JUL2020:00:00:00,4,0.13,4,8
21DEC2012:00:00:00,16,0.54,17,28
16JAN2015:00:00:00,7,0.78,8,30
25MAY2013:00:00:00,14,0.44,10,24
07JUL2014:00:00:00,24,0.8,20,25
21JUN2014:00:00:00,23,0.64,18,17
12MAR2016:00:00:00,6,s/d,18,33
01APR2020:00:00:00,10,0.3,8,10
03AUG2013:00:00:00,19,0.63,s/d,24
09APR2022:00:00:00,23,0.58,s/d,21
24JUN2022:00:00:00,14,0.44,s/d,17
25JUN2016:00:00:00,2,0.69,20,27
09FEB2020:00:00:00,3,0.4,7,13
10AUG2010:00:00:00,21,s/d,55,
24JAN2014:00:00:00,19,0.35,12,17
15FEB2019:00:00:00,16,0.56,29,28
18JUN2018:00:00:00,9,0.52,24,15
26JUN2013:00:00:00,8,1.26,29,77
04AUG2017:00:00:00,24,0.78,25,13
18NOV2017:00:00:00,3,0.32,7,36
12NOV2011:00:00:00,6,0.46,21,27
03SEP2020:00:00:00,23,0.67,25,9
20SEP2018:00:00:00,24,0.49,19,26
24JUL2019:00:00:00,16,0.43,16,18
15MAR2021:00:00:00,21,0.54,s/d,26
01AUG2018:00:00:00,2,22.58,15,23
06AUG2015:00:00:00,12,0.6,25,s/d
28MAY2011:00:00:00,3,s/d,24,34
10SEP2018:00:00:00,19,0.45,17,15
30OCT2011:00:00:00,21,0.4,18,30
02JAN2017:00:00:00,19,0.48,s/d,s/d
03DEC2012:00:00:00,21,0.65,24,33
22FEB2011:00:00:00,11,s/d,s/d,s/d
04MAR2018:00:00:00,6,0.35,12,20
25SEP2019:00:00:00,8,0.56,39,s/d
26FEB2019:00:00:00,3,0.47,9,17
15DEC2011:00:00:00,2,0.45,9,29
01DEC2014:00:00:00,5,0.25,3,14
24DEC2015:00:00:00,2,0.84,26,22
26OCT2010:00:00:00,3,23,s/d,
01MAY2010:00:00:00,4,s/d,21,
24AUG2013:00:00:00,17,0.35,s/d,37
18JUL2022:00:00:00,15,0.59,s/d,27
30MAY2015:00:00:00,20,0.7,24,29
28FEB2021:00:00:00,18,0.46,s/d,15
25SEP2018:00:00:00,8,0.18,10,17
04JUN2022:00:00:00,7,0.31,s/d,23
15DEC2020:00:00:00,19,0.35,14,25
31JUL2021:00:00:00,18,s/d,8,20
03MAY2022:00:00:00,15,0.76,29,37
02SEP2012:00:00:00,7,1.21,32,s/d
03NOV2017:00:00:00,9,0.61,19,19
30NOV2020:00:00:00,1,0.43,4,23
31AUG2017:00:00:00,15,0.37,12,18
07NOV2016:00:00:00,21,0.49,15,51
29JUN2019:00:00:00,4,0.56,s/d,26
18AUG2011:00:00:00,4,0.64,9,24
23MAR2013:00:00:00,19,s/d,s/d,s/d
13FEB2016:00:00:00,8,0.41,s/d,22
15NOV2017:00:00:00,12,0.35,12,16
07JUL2012:00:00:00,19,0.64,30,48
09OCT2017:00:00:00,1,0.62,12,25
12FEB2015:00:00:00,13,0.31,22,38
31MAY2011:00:00:00,24,s/d,45,s/d
21DEC2012:00:00:00,8,0.5,16,28
20JUN2020:00:00:00,23,0.54,17,20
21JUL2015:00:00:00,3,0.6,25,26
03JUL2012:00:00:00,6,0.28,14,26
31DEC2015:00:00:00,7,0.24,4,16
07JUL2017:00:00:00,19,0.55,19,12
09DEC2012:00:00:00,17,s/d,s/d,s/d
29JUL2021:00:00:00,14,s/d,6,22
08NOV2011:00:00:00,20,1.03,30,28
27MAY2018:00:00:00,2,1,16,20
14MAY2020:00:00:00,23,0.66,34,20
24DEC2009:00:00:00,1,0.96,17,
20JUL2017:00:00:00,3,0.77,10,29
14MAR2010:00:00:00,20,s/d,s/d,
23SEP2021:00:00:00,24,s/d,23,s/d
11AUG2013:00:00:00,9,0.56,s/d,31
14SEP2021:00:00:00,16,s/d,12,s/d
25FEB2010:00:00:00,20,s/d,s/d,
31MAY2015:00:00:00,11,0.75,19,35
21FEB2012:00:00:00,10,0.33,4,16
09AUG2019:00:00:00,15,0.47,23,16
24JUN2022:00:00:00,5,0.32,s/d,21
09FEB2020:00:00:00,15,0.33,5,13
18AUG2022:00:00:00,10,0.46,s/d,19
28JAN2013:00:00:00,18,s/d,s/d,s/d
11FEB2013:00:00:00,23,s/d,s/d,s/d
01SEP2014:00:00:00,7,0.53,18,31
22FEB2015:00:00:00,4,0.41,9,26
22APR2020:00:00:00,1,0.19,10,20
06DEC2021:00:00:00,5,s/d,s/d,s/d
26NOV2020:00:00:00,21,0.45,20,36
03APR2020:00:00:00,1,0.32,6,10
23SEP2014:00:00:00,21,0.68,23,20
01MAR2013:00:00:00,5,0.26,18,61
21AUG2018:00:00:00,12,0.87,27,25
24MAY2019:00:00:00,6,0.8,23,39
18DEC2021:00:00:00,23,s/d,s/d,20
14NOV2016:00:00:00,19,0.52,24,s/d
11DEC2020:00:00:00,22,0.5,40,39
16JAN2020:00:00:00,23,0.35,27,25
04AUG2015:00:00:00,16,0.4,15,34
14MAY2018:00:00:00,4,0.32,4,20
